"No.","Time","Source","Destination","Protocol","Length","Info"
"148","13.231929","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=73427 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 157]"
"149","13.231929","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=74867 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 157]"
"150","13.231989","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=76307 Win=131584 Len=0"
"151","13.236028","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=76307 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 157]"
"152","13.236028","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=77747 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 157]"
"153","13.236028","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=79187 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 157]"
"154","13.236028","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=80627 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 157]"
"155","13.236117","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=82067 Win=131584 Len=0"
"156","13.236351","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=82067 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 157]"
"157","13.236351","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"158","13.236388","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=84947 Win=131584 Len=0"
"159","13.236993","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=84947 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"160","13.236993","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=86387 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"161","13.236993","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=87827 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"162","13.236993","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=89267 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"163","13.236993","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=90707 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"164","13.236993","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=92147 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"165","13.237093","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=93587 Win=131584 Len=0"
"166","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=93587 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"167","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=95027 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"168","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=96467 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"169","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=97907 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"170","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=99347 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 171]"
"171","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"172","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=102227 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"173","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=103667 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"174","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=105107 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"175","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=106547 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"176","13.239473","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=107987 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"177","13.239714","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=109427 Win=131584 Len=0"
"178","13.239967","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=109427 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"179","13.239967","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=110867 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"180","13.239967","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=112307 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"181","13.239967","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=113747 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"182","13.239967","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=115187 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 183]"
"183","13.239967","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"184","13.240036","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=118067 Win=131584 Len=0"
"185","13.240153","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=118067 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"186","13.240153","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=119507 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"187","13.240153","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=120947 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"188","13.240153","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=122387 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"189","13.240199","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=123827 Win=131584 Len=0"
"190","13.241246","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=123827 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"191","13.241246","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=125267 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"192","13.241246","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=126707 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"193","13.241246","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=128147 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"194","13.241246","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=129587 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"195","13.241246","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=131027 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 196]"
"196","13.241246","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"197","13.241246","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=133907 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"198","13.241338","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=135347 Win=131584 Len=0"
"199","13.241652","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=135347 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"200","13.241652","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=136787 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"201","13.241652","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=138227 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"202","13.241652","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=139667 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"203","13.241652","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=141107 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"204","13.241652","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=142547 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"205","13.241730","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=143987 Win=131584 Len=0"
"206","13.242534","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=143987 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"207","13.242534","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=145427 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"208","13.242534","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=146867 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"209","13.242534","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=148307 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 211]"
"210","13.242594","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=149747 Win=131584 Len=0"
"211","13.243771","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"212","13.243771","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=151187 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"213","13.243771","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=152627 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"214","13.243771","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=154067 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"215","13.243771","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=155507 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"216","13.243771","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=156947 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"217","13.243771","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=158387 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"218","13.243771","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=159827 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"219","13.243885","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=161267 Win=131584 Len=0"
"220","13.244247","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=161267 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"221","13.244247","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=162707 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"222","13.244247","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=164147 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 223]"
"223","13.244247","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"224","13.244247","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=167027 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"225","13.244247","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=168467 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"226","13.244350","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=169907 Win=131584 Len=0"
"227","13.244608","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=169907 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"228","13.244608","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=171347 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"229","13.244608","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=172787 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"230","13.244666","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=174227 Win=131584 Len=0"
"231","13.245325","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=174227 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"232","13.245325","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=175667 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"233","13.245325","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=177107 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"234","13.245325","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=178547 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"235","13.245325","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=179987 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"236","13.245325","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=181427 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 237]"
"237","13.245325","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"238","13.245325","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=184307 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"239","13.245426","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=185747 Win=131584 Len=0"
"240","13.246739","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=185747 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"241","13.246739","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=187187 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"242","13.246739","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=188627 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"243","13.246739","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=190067 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"244","13.246739","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=191507 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"245","13.246739","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=192947 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"246","13.246739","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=194387 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"247","13.246739","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=195827 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"248","13.246837","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=197267 Win=131584 Len=0"
"249","13.248694","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=197267 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 250]"
"250","13.248694","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
"251","13.248694","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=200147 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"252","13.248694","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=201587 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"253","13.248694","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=203027 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"254","13.248694","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=204467 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"255","13.248694","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=205907 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"256","13.248694","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=207347 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"257","13.248792","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=208787 Win=131584 Len=0"
"258","13.248941","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=208787 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"259","13.248941","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=210227 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"260","13.248941","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [PSH, ACK] Seq=211667 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"261","13.248992","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2511 Ack=213107 Win=131584 Len=0"
"262","13.251123","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=213107 Ack=2511 Win=64128 Len=1440 [TCP PDU reassembled in 263]"
"263","13.251123","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data, Application Data"
